Time Stamp,time,P up,P down,T,Water in,Water out,Gas in,MFC measure,MFC set,Gas out,Meter measure,
58:42.0,177.7166149,1223.298494,1078.860504,7.67035,0,0,0.64,0,0,0,0,5
59:42.0,177.7332816,1223.562823,1081.326504,7.65346,0,0,0.64,0,0,0,0,6
00:42.0,177.7499482,1223.369774,1086.511934,6.921481,0,0,0.64,0,0,0,0,7
01:42.0,177.7666149,1223.080724,1099.377372,6.888209,0,0,0.64,0,0,0,0,8
02:42.0,177.7832815,1222.910384,1112.634629,6.915936,0,0,0.64,0,0,0,0,9
03:42.0,177.7999482,1222.728186,1121.650009,6.792613,0,0,0.64,0,0,0,0,10
04:42.0,177.8166149,1222.403813,1140.028659,6.832837,0,0,0.64,0,0,0,0,11
05:42.0,177.8332815,1222.180587,1129.440948,6.846701,0,0,0.64,0,0,0,0,12
06:42.0,177.8499482,1222.108411,1095.946939,6.803,0,0,0.64,0,0,0,0,13
07:42.0,177.8666148,1221.90281,1113.040949,6.855471,0,0,0.64,0,0,0,0,14
08:42.0,177.8832815,1221.549762,1139.039334,6.859992,0,0,0.64,0,0,0,0,15
09:42.0,177.8999482,1221.381423,1118.732739,6.797594,0,0,0.64,0,0,0,0,16
10:42.0,177.9166148,1221.305382,1114.593869,6.78951,0,0,0.64,0,0,0,0,17
11:42.0,177.9332815,1221.25236,1113.542401,6.804988,0,0,0.64,0,0,0,0,18
12:42.0,177.9499481,1221.251316,1084.061058,6.85157,0,0,0.64,0,0,0,0,19
13:42.0,177.9666148,1221.241608,1091.970278,6.865239,0,0,0.64,0,0,0,0,0
14:42.0,177.9832815,1221.257555,1105.465865,6.790317,0,0,0.64,0,0,0,0,1
15:42.0,177.9999481,1221.256387,1115.187838,6.816521,0,0,0.64,0,0,0,0,2
16:42.0,178.0166148,1221.247052,1126.275357,6.809458,0,0,0.64,0,0,0,0,3
17:42.0,178.0332814,1221.227352,1127.149391,6.837797,0,0,0.64,0,0,0,0,4
18:42.0,178.0499481,1221.280101,1121.046148,6.809291,0,0,0.64,0,0,0,0,5
19:42.0,178.0666148,1221.249787,1110.44857,6.801958,0,0,0.64,0,0,0,0,6
20:42.0,178.0832814,1221.274247,1106.094917,6.826158,0,0,0.64,0,0,0,0,7
21:42.0,178.0999481,1221.269487,1111.574166,6.816878,0,0,0.64,0,0,0,0,8
22:42.0,178.1166147,1221.27938,1127.042548,6.747533,0,0,0.64,0,0,0,0,9
23:42.0,178.1332814,1221.283308,1142.165382,6.813091,0,0,0.64,0,0,0,0,10
24:42.0,178.1499481,1221.327071,1142.494235,6.791398,0,0,0.64,0,0,0,0,11
25:42.0,178.1666147,1221.345826,1142.599509,6.805695,0,0,0.64,0,0,0,0,12
26:42.0,178.1832814,1221.338431,1141.079753,6.798956,0,0,0.64,0,0,0,0,13
27:42.0,178.199948,1221.375904,1135.540927,6.782626,0,0,0.64,0,0,0,0,14
28:42.0,178.2166147,1221.397096,1128.827669,6.795822,0,0,0.64,0,0,0,0,15
29:42.0,178.2332814,1221.367975,1127.71954,6.809298,0,0,0.64,0,0,0,0,16
30:42.0,178.249948,1221.419543,1126.946767,6.807399,0,0,0.64,0,0,0,0,17
31:42.0,178.2666147,1221.443717,1126.014178,6.742506,0,0,0.64,0,0,0,0,18
32:42.0,178.2832813,1221.481303,1128.263127,6.780498,0,0,0.64,0,0,0,0,19
33:42.0,178.299948,1221.510263,1129.706537,6.760264,0,0,0.64,0,0,0,0,0
34:42.0,178.3166147,1221.531752,1130.919566,6.782767,0,0,0.64,0,0,0,0,1
35:42.0,178.3332813,1221.557903,1130.802831,6.789355,0,0,0.64,0,0,0,0,2
36:42.0,178.349948,1221.574981,1130.414775,6.744673,0,0,0.64,0,0,0,0,3
37:42.0,178.3666146,1221.555591,1130.15838,6.779746,0,0,0.64,0,0,0,0,4
38:42.0,178.3832813,1221.547376,1130.056121,6.781225,0,0,0.64,0,0,0,0,5
39:42.0,178.399948,1221.548718,1130.455066,6.754151,0,0,0.64,0,0,0,0,6
40:42.0,178.4166146,1221.55405,1129.51829,6.75622,0,0,0.64,0,0,0,0,7
41:42.0,178.4332813,1221.551278,1129.066721,6.756751,0,0,0.64,0,0,0,0,8
42:42.0,178.4499479,1221.527141,1132.501316,6.771779,0,0,0.64,0,0,0,0,9
43:42.0,178.4666146,1221.551129,1134.784002,6.754964,0,0,0.64,0,0,0,0,10
44:42.0,178.4832813,1221.556996,1135.335238,6.73559,0,0,0.64,0,0,0,0,11
45:42.0,178.4999479,1221.546493,1136.21782,6.797317,0,0,0.64,0,0,0,0,12
46:42.0,178.5166146,1221.505825,1136.493276,6.824472,0,0,0.64,0,0,0,0,13
47:42.0,178.5332812,1221.516676,1136.729912,6.7914,0,0,0.64,0,0,0,0,14
48:42.0,178.5499479,1221.514091,1137.432169,6.791138,0,0,0.64,0,0,0,0,15
49:42.0,178.5666146,1221.547115,1138.250116,6.778117,0,0,0.64,0,0,0,0,16
50:42.0,178.5832812,1221.50641,1139.561343,6.786093,0,0,0.64,0,0,0,0,17
51:42.0,178.5999479,1221.523761,1142.026844,6.782323,0,0,0.64,0,0,0,0,18
52:42.0,178.6166145,1221.507864,1144.153351,6.769872,0,0,0.64,0,0,0,0,19
53:42.0,178.6332812,1221.508833,1143.88679,6.753533,0,0,0.64,0,0,0,0,0
54:42.0,178.6499479,1221.50375,1142.891934,6.760087,0,0,0.64,0,0,0,0,1
55:42.0,178.6666145,1221.517248,1141.487917,5.915066,0,0,0.64,0,0,0,0,2
56:42.0,178.6832812,1221.623752,1141.435791,5.743813,0,0,0.64,0,0,0,0,3
57:42.0,178.6999478,1221.810201,1140.453218,5.628334,0,0,0.64,0,0,0,0,4
58:42.0,178.7166145,1221.986619,1139.918252,5.609546,0,0,0.64,0,0,0,0,5
59:42.0,178.7332812,1222.176025,1139.393328,5.59208,0,0,0.64,0,0,0,0,6
00:42.0,178.7499478,1222.418914,1138.884351,5.570204,0,0,0.64,0,0,0,0,7
01:42.0,178.7666145,1222.663916,1138.703803,5.580966,0,0,0.64,0,0,0,0,8
02:42.0,178.7832811,1222.979663,1138.583305,5.644463,0,0,0.64,0,0,0,0,9
03:42.0,178.7999478,1223.377717,1138.281511,5.664343,0,0,0.64,0,0,0,0,10
04:42.0,178.8166145,1223.697728,1138.252533,5.639714,0,0,0.64,0,0,0,0,11
05:42.0,178.8332811,1224.077087,1138.206213,5.666865,0,0,0.64,0,0,0,0,12
06:42.0,178.8499478,1224.524931,1138.159369,5.680636,0,0,0.64,0,0,0,0,13
07:42.0,178.8666144,1225.216683,1138.388953,5.727526,0,0,0.64,0,0,0,0,14
08:42.0,178.8832811,1225.714318,1138.520963,5.754023,0,0,0.64,0,0,0,0,15
09:42.0,178.8999478,1226.191146,1138.428322,5.739914,0,0,0.64,0,0,0,0,16
10:42.0,178.9166144,1226.591437,1138.704276,5.719785,0,0,0.64,0,0,0,0,17
11:42.0,178.9332811,1226.976787,1138.907673,5.621217,0,0,0.64,0,0,0,0,18
12:42.0,178.9499477,1227.337118,1138.86499,5.62952,0,0,0.64,0,0,0,0,19
13:42.0,178.9666144,1227.661231,1138.839749,5.644371,0,0,0.64,0,0,0,0,0
14:42.0,178.9832811,1228.004621,1139.001709,5.732872,0,0,0.64,0,0,0,0,1
15:42.0,178.9999477,1228.358849,1139.253544,5.66431,0,0,0.64,0,0,0,0,2
16:42.0,179.0166144,1228.643935,1139.424325,5.642938,0,0,0.64,0,0,0,0,3
17:42.0,179.033281,1229.019926,1139.746251,5.701973,0,0,0.64,0,0,0,0,4
18:42.0,179.0499477,1229.415183,1139.928692,5.68824,0,0,0.64,0,0,0,0,5
19:42.0,179.0666144,1229.767373,1140.180851,5.688878,0,0,0.64,0,0,0,0,6
20:42.0,179.083281,1230.150337,1140.341092,5.717515,0,0,0.64,0,0,0,0,7
21:42.0,179.0999477,1230.437622,1140.526648,5.661014,0,0,0.64,0,0,0,0,8
22:42.0,179.1166143,1230.738045,1140.557794,5.621943,0,0,0.64,0,0,0,0,9
23:42.0,179.133281,1230.960973,1140.681481,5.584789,0,0,0.64,0,0,0,0,10
24:42.0,179.1499477,1231.15857,1140.754413,5.594792,0,0,0.64,0,0,0,0,11
25:42.0,179.1666143,1231.411427,1140.8332,5.630102,0,0,0.64,0,0,0,0,12
26:42.0,179.183281,1231.639507,1140.835244,5.636785,0,0,0.64,0,0,0,0,13
27:42.0,179.1999476,1231.83696,1141.078084,5.658571,0,0,0.64,0,0,0,0,14
28:42.0,179.2166143,1232.00955,1141.255367,5.664094,0,0,0.64,0,0,0,0,15
29:42.0,179.233281,1232.091801,1141.499005,5.650569,0,0,0.64,0,0,0,0,16
30:42.0,179.2499476,1232.22519,1141.447801,5.611867,0,0,0.64,0,0,0,0,17
31:42.0,179.2666143,1232.404466,1141.478872,5.627474,0,0,0.64,0,0,0,0,18
32:42.0,179.2832809,1232.520544,1141.477776,5.64014,0,0,0.64,0,0,0,0,19
33:42.0,179.2999476,1232.703425,1141.424179,5.695484,0,0,0.64,0,0,0,0,0
34:42.0,179.3166143,1232.804667,1140.910891,5.734502,0,0,0.64,0,0,0,0,1
35:42.0,179.3332809,1232.968616,1140.097878,5.698782,0,0,0.64,0,0,0,0,2
36:42.0,179.3499476,1233.071186,1138.783362,5.657609,0,0,0.64,0,0,0,0,3
37:42.0,179.3666142,1233.137836,1137.534652,5.649351,0,0,0.64,0,0,0,0,4
38:42.0,179.3832809,1233.24311,1136.392587,5.611456,0,0,0.64,0,0,0,0,5
39:42.0,179.3999476,1233.339306,1135.84606,5.569245,0,0,0.64,0,0,0,0,6
40:42.0,179.4166142,1233.375181,1135.435454,5.61466,0,0,0.64,0,0,0,0,7
41:42.0,179.4332809,1233.48565,1135.084375,5.619499,0,0,0.64,0,0,0,0,8
42:42.0,179.4499475,1233.589533,1134.816244,5.616105,0,0,0.64,0,0,0,0,9
43:42.0,179.4666142,1233.661104,1134.047658,5.699138,0,0,0.64,0,0,0,0,10
44:42.0,179.4832809,1233.771877,1133.408315,5.636211,0,0,0.64,0,0,0,0,11
45:42.0,179.4999475,1233.84221,1132.776224,5.569499,0,0,0.64,0,0,0,0,12
46:42.0,179.5166142,1233.970642,1130.814517,5.603628,0,0,0.64,0,0,0,0,13
47:42.0,179.5332808,1234.098269,1127.924406,5.62442,0,0,0.64,0,0,0,0,14
48:42.0,179.5499475,1234.220805,1125.786936,5.612898,0,0,0.64,0,0,0,0,15
49:42.0,179.5666142,1234.312606,1123.576932,5.584226,0,0,0.64,0,0,0,0,16
50:42.0,179.5832808,1234.381821,1121.016024,5.569306,0,0,0.64,0,0,0,0,17
51:42.0,179.5999475,1234.418039,1119.135521,5.678994,0,0,0.64,0,0,0,0,18
52:42.0,179.6166141,1234.46422,1117.160957,5.660643,0,0,0.64,0,0,0,0,19
53:42.0,179.6332808,1234.498012,1117.789959,5.620662,0,0,0.64,0,0,0,0,0
54:42.0,179.6499475,1234.523149,1120.936464,5.633616,0,0,0.64,0,0,0,0,1
55:42.0,179.6666141,1234.564195,1118.745223,5.652008,0,0,0.64,0,0,0,0,2
56:42.0,179.6832808,1234.599349,1111.013137,5.657358,0,0,0.64,0,0,0,0,3
57:42.0,179.6999474,1234.601104,1105.936595,5.595616,0,0,0.64,0,0,0,0,4
58:42.0,179.7166141,1234.614632,1108.069207,5.556388,0,0,0.64,0,0,0,0,5
59:42.0,179.7332808,1234.640365,1113.200566,5.639507,0,0,0.64,0,0,0,0,6
00:42.0,179.7499474,1234.727552,1116.316499,5.626473,0,0,0.64,0,0,0,0,7
01:42.0,179.7666141,1234.755657,1116.222886,5.58142,0,0,0.64,0,0,0,0,8
02:42.0,179.7832807,1234.816226,1118.908877,5.595637,0,0,0.64,0,0,0,0,9
03:42.0,179.7999474,1234.911666,1118.49421,5.584872,0,0,0.64,0,0,0,0,10
04:42.0,179.8166141,1234.955292,1113.322335,5.628925,0,0,0.64,0,0,0,0,11
05:42.0,179.8332807,1234.993231,1112.095253,5.674786,0,0,0.64,0,0,0,0,12
06:42.0,179.8499474,1235.07045,1114.434077,5.675148,0,0,0.64,0,0,0,0,13
07:42.0,179.866614,1235.090381,1107.268801,5.613093,0,0,0.64,0,0,0,0,14
08:42.0,179.8832807,1235.099688,1100.912353,5.553507,0,0,0.64,0,0,0,0,15
09:42.0,179.8999474,1235.135653,1098.652714,5.63399,0,0,0.64,0,0,0,0,16
10:42.0,179.916614,1235.174307,1108.043667,5.674869,0,0,0.64,0,0,0,0,17
11:42.0,179.9332807,1235.214294,1113.014761,5.644725,0,0,0.64,0,0,0,0,18
12:42.0,179.9499473,1235.270881,1101.312792,5.66358,0,0,0.64,0,0,0,0,19
13:42.0,179.966614,1235.234792,1098.356577,5.628726,0,0,0.64,0,0,0,0,0
14:42.0,179.9832807,1235.16593,1103.578236,5.57347,0,0,0.64,0,0,0,0,1
15:42.0,179.9999473,1235.197933,1100.863665,5.608871,0,0,0.64,0,0,0,0,2
16:42.0,180.016614,1235.167884,1102.779774,5.614697,0,0,0.64,0,0,0,0,3
17:42.0,180.0332806,1235.180109,1111.291235,5.611749,0,0,0.64,0,0,0,0,4
18:42.0,180.0499473,1235.199444,1111.075081,5.588702,0,0,0.64,0,0,0,0,5
19:42.0,180.066614,1235.174561,1117.955058,5.542628,0,0,0.64,0,0,0,0,6
20:42.0,180.0832806,1235.134445,1121.440333,5.556715,0,0,0.64,0,0,0,0,7
21:42.0,180.0999473,1235.099092,1129.837202,5.56483,0,0,0.64,0,0,0,0,8
22:42.0,180.1166139,1235.044573,1154.924774,5.557089,0,0,0.64,0,0,0,0,9
23:42.0,180.1332806,1234.963893,1145.613805,5.622191,0,0,0.64,0,0,0,0,10
24:42.0,180.1499473,1234.939065,1144.600859,5.625466,0,0,0.64,0,0,0,0,11
25:42.0,180.1666139,1234.937946,1140.430867,5.603502,0,0,0.64,0,0,0,0,12
26:42.0,180.1832806,1234.974672,1123.265022,5.6291,0,0,0.64,0,0,0,0,13
27:42.0,180.1999472,1234.99777,1112.784105,5.612816,0,0,0.64,0,0,0,0,14
28:42.0,180.2166139,1235.073503,1095.887114,5.560191,0,0,0.64,0,0,0,0,15
29:42.0,180.2332806,1235.149444,1110.163596,5.579635,0,0,0.64,0,0,0,0,16
30:42.0,180.2499472,1235.178901,1134.401727,5.598919,0,0,0.64,0,0,0,0,17
31:42.0,180.2666139,1235.210819,1143.66493,5.644213,0,0,0.64,0,0,0,0,18
32:42.0,180.2832805,1235.156141,1153.670558,5.65803,0,0,0.64,0,0,0,0,19
33:42.0,180.2999472,1235.199618,1152.986165,5.630353,0,0,0.64,0,0,0,0,0
34:42.0,180.3166139,1235.224953,1137.302651,5.64035,0,0,0.64,0,0,0,0,1
35:42.0,180.3332805,1235.271299,1131.485628,5.626404,0,0,0.64,0,0,0,0,2
36:42.0,180.3499472,1235.339062,1135.648593,5.632649,0,0,0.64,0,0,0,0,3
37:42.0,180.3666138,1235.308198,1137.921462,5.576799,0,0,0.64,0,0,0,0,4
38:42.0,180.3832805,1235.310182,1139.02391,5.570995,0,0,0.64,0,0,0,0,5
39:42.0,180.3999472,1235.372715,1126.942731,5.60812,0,0,0.64,0,0,0,0,6
40:42.0,180.4166138,1235.458973,1148.237579,5.670812,0,0,0.64,0,0,0,0,7
41:42.0,180.4332805,1235.543903,1156.267571,5.629591,0,0,0.64,0,0,0,0,8
42:42.0,180.4499471,1235.544022,1157.7579,5.61373,0,0,0.64,0,0,0,0,9
43:42.0,180.4666138,1235.556148,1156.898915,5.568512,0,0,0.64,0,0,0,0,10
44:42.0,180.4832805,1235.599272,1164.344904,5.52589,0,0,0.64,0,0,0,0,11
45:42.0,180.4999471,1235.584745,1159.147839,5.552694,0,0,0.64,0,0,0,0,12
46:42.0,180.5166138,1235.629296,1155.88253,5.572782,0,0,0.64,0,0,0,0,13
47:42.0,180.5332804,1235.659717,1150.843113,5.579061,0,0,0.64,0,0,0,0,14
48:42.0,180.5499471,1235.678211,1139.276966,5.577897,0,0,0.64,0,0,0,0,15
49:42.0,180.5666138,1235.646945,1149.993098,5.54381,0,0,0.64,0,0,0,0,16
50:42.0,180.5832804,1235.658877,1153.83491,5.570316,0,0,0.64,0,0,0,0,17
51:42.0,180.5999471,1235.673841,1155.376393,5.652397,0,0,0.64,0,0,0,0,18
52:42.0,180.6166137,1235.679096,1147.939224,5.603583,0,0,0.64,0,0,0,0,19
53:42.0,180.6332804,1235.713157,1143.302564,5.640615,0,0,0.64,0,0,0,0,0
54:42.0,180.6499471,1235.739825,1140.305261,5.685927,0,0,0.64,0,0,0,0,1
55:42.0,180.6666137,1235.775123,1121.332618,5.859971,0,0,0.64,0,0,0,0,2
56:42.0,180.6832804,1235.841141,1123.171385,6.221249,0,0,0.64,0,0,0,0,3
57:42.0,180.699947,1236.010033,1125.725416,6.490955,0,0,0.64,0,0,0,0,4
58:42.0,180.7166137,1236.187435,1124.929969,6.765553,0,0,0.64,0,0,0,0,5
59:42.0,180.7332804,1236.269039,1124.555643,6.607171,0,0,0.64,0,0,0,0,6
00:42.0,180.749947,1235.950124,1123.988883,5.45148,0,0,0.64,0,0,0,0,7
01:42.0,180.7666137,1235.516211,1123.439291,5.409365,0,0,0.64,0,0,0,0,8
02:42.0,180.7832803,1235.046557,1122.878811,5.460494,0,0,0.64,0,0,0,0,9
03:42.0,180.799947,1234.645337,1122.369559,5.483106,0,0,0.64,0,0,0,0,10
04:42.0,180.8166137,1234.298591,1121.644378,5.458157,0,0,0.64,0,0,0,0,11
05:42.0,180.8332803,1234.081982,1121.467169,5.465423,0,0,0.64,0,0,0,0,12
06:42.0,180.849947,1233.940768,1120.980642,5.506595,0,0,0.64,0,0,0,0,13
07:42.0,180.8666136,1233.855982,1120.719313,5.549921,0,0,0.64,0,0,0,0,14
08:42.0,180.8832803,1233.83087,1120.535352,5.487081,0,0,0.64,0,0,0,0,15
09:42.0,180.899947,1233.841112,1120.123526,5.531801,0,0,0.64,0,0,0,0,16
10:42.1,180.9166136,1233.868272,1119.794249,5.535869,0,0,0.64,0,0,0,0,17
11:42.1,180.9332803,1233.887179,1119.579166,5.552054,0,0,0.64,0,0,0,0,18
12:42.1,180.9499469,1233.95357,1119.572364,5.562805,0,0,0.64,0,0,0,0,19
13:42.1,180.9666136,1233.988267,1119.446833,5.54281,0,0,0.64,0,0,0,0,0
14:42.1,180.9832803,1234.017614,1119.387256,5.539472,0,0,0.64,0,0,0,0,1
15:42.1,180.9999469,1234.134786,1119.365977,5.621331,0,0,0.64,0,0,0,0,2
16:42.1,181.0166136,1234.231802,1119.228112,5.621359,0,0,0.64,0,0,0,0,3
17:42.1,181.0332802,1234.391232,1119.011883,5.641087,0,0,0.64,0,0,0,0,4
18:42.1,181.0499469,1234.487945,1119.008345,5.631705,0,0,0.64,0,0,0,0,5
19:42.1,181.0666136,1234.601139,1118.962822,5.668392,0,0,0.64,0,0,0,0,6
20:42.1,181.0832802,1234.714591,1118.839882,5.575909,0,0,0.64,0,0,0,0,7
21:42.1,181.0999469,1234.787087,1118.920538,5.598477,0,0,0.64,0,0,0,0,8
22:42.1,181.1166135,1234.839086,1118.770912,5.632073,0,0,0.64,0,0,0,0,9
23:42.1,181.1332802,1234.949287,1118.476594,5.641495,0,0,0.64,0,0,0,0,10
24:42.1,181.1499469,1234.970078,1118.178264,5.607676,0,0,0.64,0,0,0,0,11
25:42.1,181.1666135,1234.994161,1117.5827,5.580084,0,0,0.64,0,0,0,0,12
26:42.1,181.1832802,1235.047004,1115.430379,5.551326,0,0,0.64,0,0,0,0,13
27:42.1,181.1999468,1235.091311,1112.724803,5.622286,0,0,0.64,0,0,0,0,14
28:42.1,181.2166135,1235.159253,1110.762922,5.614766,0,0,0.64,0,0,0,0,15
29:42.1,181.2332802,1235.230969,1109.868256,5.650877,0,0,0.64,0,0,0,0,16
30:42.1,181.2499468,1235.302058,1113.411164,5.656594,0,0,0.64,0,0,0,0,17
31:42.1,181.2666135,1235.303992,1115.383461,5.604913,0,0,0.64,0,0,0,0,18
32:42.1,181.2832801,1235.324465,1109.490018,5.636685,0,0,0.64,0,0,0,0,19
33:42.1,181.2999468,1235.379019,1106.828395,5.695313,0,0,0.64,0,0,0,0,0
34:42.1,181.3166135,1235.399597,1114.043131,5.594353,0,0,0.64,0,0,0,0,1
35:42.1,181.3332801,1235.417977,1119.694158,5.619044,0,0,0.64,0,0,0,0,2
36:42.1,181.3499468,1235.411623,1125.001431,5.617524,0,0,0.64,0,0,0,0,3
37:42.1,181.3666134,1235.435735,1155.041062,5.700137,0,0,0.64,0,0,0,0,4
38:42.1,181.3832801,1235.451853,1155.171377,5.653864,0,0,0.64,0,0,0,0,5
39:42.1,181.3999468,1235.492725,1117.685333,5.696541,0,0,0.64,0,0,0,0,6
40:42.1,181.4166134,1235.517076,1111.445321,5.654742,0,0,0.64,0,0,0,0,7
41:42.1,181.4332801,1235.498955,1120.139597,5.630073,0,0,0.64,0,0,0,0,8
42:42.1,181.4499467,1235.491487,1138.985239,5.617355,0,0,0.64,0,0,0,0,9
43:42.1,181.4666134,1235.554632,1140.409563,5.655562,0,0,0.64,0,0,0,0,10
44:42.1,181.4832801,1235.55677,1145.46236,5.639107,0,0,0.64,0,0,0,0,11
45:42.1,181.4999467,1235.618984,1146.290075,5.641527,0,0,0.64,0,0,0,0,12
46:42.1,181.5166134,1235.635515,1128.698201,5.617417,0,0,0.64,0,0,0,0,13
47:42.1,181.53328,1235.58218,1146.097467,5.603414,0,0,0.64,0,0,0,0,14
48:42.1,181.5499467,1235.556039,1165.642925,5.592137,0,0,0.64,0,0,0,0,15
49:42.1,181.5666134,1235.610304,1156.200444,5.58024,0,0,0.64,0,0,0,0,16
50:42.1,181.58328,1235.692147,1119.308295,5.639232,0,0,0.64,0,0,0,0,17
51:42.1,181.5999467,1235.777614,1108.903399,5.689723,0,0,0.64,0,0,0,0,18
52:42.1,181.6166133,1235.844472,1103.455047,5.634937,0,0,0.64,0,0,0,0,19
53:42.1,181.63328,1235.869599,1108.453425,5.650575,0,0,0.64,0,0,0,0,0
54:42.1,181.6499467,1235.863315,1136.547321,5.671462,0,0,0.64,0,0,0,0,1
55:42.1,181.6666133,1235.848112,1161.672194,5.58472,0,0,0.64,0,0,0,0,2
56:42.1,181.68328,1235.848599,1159.294524,5.554463,0,0,0.64,0,0,0,0,3
57:42.1,181.6999466,1235.802855,1152.742229,5.595041,0,0,0.64,0,0,0,0,4
58:42.1,181.7166133,1235.804247,1159.751326,5.625872,0,0,0.64,0,0,0,0,5
59:42.1,181.73328,1235.808617,1153.742418,5.649834,0,0,0.64,0,0,0,0,6
00:42.1,181.7499466,1235.812306,1147.634341,5.619887,0,0,0.64,0,0,0,0,7
01:42.1,181.7666133,1235.804873,1139.560545,5.686979,0,0,0.64,0,0,0,0,8
02:42.1,181.7832799,1235.773294,1140.05238,5.658692,0,0,0.64,0,0,0,0,9
03:42.1,181.7999466,1235.797148,1142.767947,5.647979,0,0,0.64,0,0,0,0,10
04:42.1,181.8166133,1235.744105,1145.313631,5.647025,0,0,0.64,0,0,0,0,11
05:42.1,181.8332799,1235.785991,1137.516363,5.627443,0,0,0.64,0,0,0,0,12
06:42.1,181.8499466,1235.807583,1099.120604,5.603879,0,0,0.64,0,0,0,0,13
07:42.1,181.8666132,1235.824079,1097.644701,5.586872,0,0,0.64,0,0,0,0,14
08:42.1,181.8832799,1235.84143,1105.8376,5.573939,0,0,0.64,0,0,0,0,15
09:42.1,181.8999466,1235.784336,1132.440543,5.687676,0,0,0.64,0,0,0,0,16
10:42.1,181.9166132,1235.795885,1122.459584,5.654241,0,0,0.64,0,0,0,0,17
11:42.1,181.9332799,1235.829886,1140.08522,5.641164,0,0,0.64,0,0,0,0,18
12:42.1,181.9499465,1235.796824,1144.461623,5.649453,0,0,0.64,0,0,0,0,19
13:42.1,181.9666132,1235.812251,1136.562022,5.688613,0,0,0.64,0,0,0,0,0
14:42.1,181.9832799,1235.797615,1140.932444,5.648365,0,0,0.64,0,0,0,0,1
15:42.1,181.9999465,1235.772225,1153.114114,5.640512,0,0,0.64,0,0,0,0,2
16:42.1,182.0166132,1235.71883,1148.889106,5.616799,0,0,0.64,0,0,0,0,3
17:42.1,182.0332798,1235.679852,1147.406999,5.665379,0,0,0.64,0,0,0,0,4
18:42.1,182.0499465,1235.703244,1155.932987,5.719212,0,0,0.64,0,0,0,0,5
19:42.1,182.0666132,1235.707102,1157.991944,5.688226,0,0,0.64,0,0,0,0,6
20:42.1,182.0832798,1235.725153,1156.471391,5.657688,0,0,0.64,0,0,0,0,7
21:42.1,182.0999465,1235.753243,1159.071493,5.606422,0,0,0.64,0,0,0,0,8
22:42.1,182.1166131,1235.748754,1159.022432,5.620667,0,0,0.64,0,0,0,0,9
23:42.1,182.1332798,1235.722086,1151.839116,5.65172,0,0,0.64,0,0,0,0,10
24:42.1,182.1499465,1235.709269,1141.825665,5.675975,0,0,0.64,0,0,0,0,11
25:42.1,182.1666131,1235.700345,1153.557809,5.662195,0,0,0.64,0,0,0,0,12
26:42.1,182.1832798,1235.683914,1161.855782,5.612527,0,0,0.64,0,0,0,0,13
27:42.1,182.1999464,1235.653328,1162.369369,5.589381,0,0,0.64,0,0,0,0,14
28:42.1,182.2166131,1235.545181,1171.762838,5.616386,0,0,0.64,0,0,0,0,15
29:42.1,182.2332798,1235.557694,1171.957762,5.649457,0,0,0.64,0,0,0,0,16
30:42.1,182.2499464,1235.540622,1173.433515,5.660687,0,0,0.64,0,0,0,0,17
31:42.1,182.2666131,1235.545961,1174.083398,5.607915,0,0,0.64,0,0,0,0,18
32:42.1,182.2832797,1235.528749,1174.696278,5.584906,0,0,0.64,0,0,0,0,19
33:42.1,182.2999464,1235.534367,1174.858587,5.565267,0,0,0.64,0,0,0,0,0
34:42.1,182.3166131,1235.597467,1174.797217,5.567117,0,0,0.64,0,0,0,0,1
35:42.1,182.3332797,1235.584586,1174.707665,5.578691,0,0,0.64,0,0,0,0,2
36:42.1,182.3499464,1235.619377,1174.639543,5.570337,0,0,0.64,0,0,0,0,3
37:42.1,182.366613,1235.573991,1174.539028,5.572178,0,0,0.64,0,0,0,0,4
38:42.1,182.3832797,1235.546851,1174.433256,5.540855,0,0,0.64,0,0,0,0,5
39:42.1,182.3999464,1235.550818,1174.299053,5.608521,0,0,0.64,0,0,0,0,6
40:42.1,182.416613,1235.547135,1174.209652,5.67364,0,0,0.64,0,0,0,0,7
41:42.1,182.4332797,1235.566598,1174.420324,5.611461,0,0,0.64,0,0,0,0,8
42:42.1,182.4499463,1235.59432,1174.495722,5.581378,0,0,0.64,0,0,0,0,9
43:42.1,182.466613,1235.590701,1174.578172,5.56017,0,0,0.64,0,0,0,0,10
44:42.1,182.4832797,1235.664122,1174.660548,5.542832,0,0,0.64,0,0,0,0,11
45:42.1,182.4999463,1235.674358,1174.728172,5.562907,0,0,0.64,0,0,0,0,12
46:42.1,182.516613,1235.637195,1174.634833,5.630154,0,0,0.64,0,0,0,0,13
47:42.1,182.5332796,1235.604154,1174.904609,5.64452,0,0,0.64,0,0,0,0,14
48:42.1,182.5499463,1235.582741,1174.947939,5.623978,0,0,0.64,0,0,0,0,15
49:42.1,182.566613,1235.59787,1173.904544,5.567451,0,0,0.64,0,0,0,0,16
50:42.1,182.5832796,1235.649799,1173.621189,5.614815,0,0,0.64,0,0,0,0,17
51:42.1,182.5999463,1235.686444,1168.282695,5.625205,0,0,0.64,0,0,0,0,18
52:42.1,182.6166129,1235.698973,1167.770205,5.612533,0,0,0.64,0,0,0,0,19
53:42.1,182.6332796,1235.687016,1170.800497,5.625057,0,0,0.64,0,0,0,0,0
54:42.1,182.6499463,1235.685758,1171.59263,5.580399,0,0,0.64,0,0,0,0,1
