Time Stamp,time,P up,P down,T,,,Water in,,Water out,Gas in,MFC measure,MFC set,Gas out,Meter measure,Pump Volume,P Pump,Q pump
57:15.4,53.8002675,1785.417353,1333.905909,6.19947,113.212917,92.809374,76.10368668,64,64,0,0,0,0.04368316,0,106.858922,1762.8,0.025
00:15.4,53.8502675,1786.087377,1312.005912,6.151615,113.287917,92.884374,76.16518668,64,64,0,0,0,0.04368316,0,106.783925,1760.8,0.025
03:15.4,53.9002675,1783.114973,1306.278989,5.3748,113.362917,92.959374,76.22668668,64,64,0,0,0,0.04368316,0,106.708897,1758.2,0.025
06:15.4,53.95026778,1781.702437,1325.420768,5.458749,113.437917,93.034374,76.28818668,64,64,0,0,0,0.04368316,0,106.633869,1760,0.025
09:15.4,54.00026833,1785.103636,1340.798585,5.520253,113.512917,93.109374,76.34968668,64,64,0,0,0,0.04368316,0,106.558778,1764.2,0.025
12:15.4,54.05026833,1788.397868,1348.542481,5.574653,113.587917,93.184374,76.41118668,64,64,0,0,0,0.04368316,0,106.483782,1766.6,0.025
15:15.4,54.10026861,1790.968145,1355.277467,5.52926,113.662917,93.259374,76.47268668,64,64,0,0,0,0.04368316,0,106.408912,1769.6,0.025
18:15.4,54.15026889,1793.948514,1347.874086,5.584402,113.737917,93.334374,76.53418668,64.677778,64.677778,0,0,0,0.04368316,0,106.333916,1772,0.025
21:15.4,54.20026944,1796.041696,1342.519778,5.584789,113.812917,93.409374,76.59568668,64.938889,64.938889,0,0,0,0.04368316,0,106.258793,1773.8,0.025
24:15.4,54.25026972,1797.871694,1340.970304,5.657209,113.887917,93.484374,76.65718668,65,65,0,0,0,0.04368316,0,106.183955,1775.6,0.025
27:15.4,54.30026972,1799.376663,1337.266151,5.653721,113.962917,93.559374,76.71868668,65,65,0,0,0,0.04368316,0,106.108864,1776.6,0.025
30:15.4,54.35027,1799.985124,1334.998224,5.696836,114.037917,93.634374,76.78018668,65,65,0,0,0,0.04368316,0,106.033836,1777.8,0.025
33:15.4,54.40027,1802.047986,1335.483081,5.629275,114.112917,93.709374,76.84168668,65,65,0,0,0,0.04368316,0,105.958967,1780.2,0.025
36:15.4,54.45027028,1805.154121,1339.814692,5.601727,114.187917,93.784374,76.90318668,65,65,0,0,0,0.04368316,0,105.883939,1785.2,0.025
39:15.4,54.50027056,1809.86453,1345.226624,5.661492,114.262917,93.859374,76.96468668,65,65,0,0,0,0.04368316,0,105.808784,1789.6,0.025
42:15.4,54.55027083,1814.170862,1349.270246,5.690026,114.337917,93.934374,77.02618668,65,65,0,0,0,0.04368316,0,105.733661,1793.4,0.026446
45:15.4,54.60027139,1817.948449,1348.666185,5.683895,114.417255,94.013712,77.09124384,65,65,0,0,0,0.04368316,0,105.658855,1797,0.025
48:15.4,54.65027139,1821.488055,1347.241064,5.699937,114.492255,94.088712,77.15274384,65,65,0,0,0,0.04368316,0,105.583827,1800.6,0.025
51:15.4,54.70027194,1824.881119,1347.398156,5.652326,114.567255,94.163712,77.21424384,65,65,0,0,0,0.04368316,0,105.508862,1803.6,0.025
54:15.4,54.75027194,1828.060208,1348.209999,5.717022,114.642255,94.238712,77.27574384,65,65,0,0,0,0.04368316,0,105.43393,1806.4,0.025
57:15.4,54.80027222,1830.355508,1338.383831,6.280296,114.717255,94.313712,77.33724384,65,65,0,0,0,0.04368316,0,105.358807,1807.4,0.025
00:15.4,54.8502725,1829.854931,1303.121429,6.559561,114.792255,94.388712,77.39874384,65,65,0,0,0,0.04368316,0,105.283715,1803.4,0.025
03:15.4,54.90027306,1822.328838,1267.288147,6.524045,114.867255,94.463712,77.46024384,65,65,0,0,0,0.04368316,0,105.208878,1787.4,0.025
06:15.4,54.95027278,1803.972953,1252.279358,6.557987,114.942255,94.538712,77.52174384,65.211111,65.211111,0,0,0,0.04368316,0,105.133913,1767.6,0.025
09:15.4,55.00027333,1785.777297,1247.767249,6.558766,115.017255,94.613712,77.58324384,66,66,0,0,0,0.04368316,0,105.058917,1752,0.025
12:15.4,55.05027333,1770.162006,1248.090022,6.572858,115.092255,94.688712,77.64474384,66,66,0,0,0,0.04368316,0,104.983825,1737.4,0.025
15:15.4,55.10027361,1756.779908,1257.585717,6.557514,115.167255,94.763712,77.70624384,66,66,0,0,0,0.04368316,0,104.908861,1727,0.025
18:15.4,55.15027417,1747.480456,1273.10429,6.592919,115.242255,94.838712,77.76774384,66,66,0,0,0,0.04368316,0,104.833896,1720,0.025
21:15.4,55.20027444,1741.398628,1294.40555,6.611403,115.317255,94.913712,77.82924384,66,66,0,0,0,0.04368316,0,104.758964,1715.6,0.025
24:15.4,55.25027444,1737.8419,1306.43408,6.627103,115.392255,94.988712,77.89074384,66,66,0,0,0,0.04368316,0,104.68384,1712.8,0.025
27:15.4,55.30027444,1735.827272,1312.666584,6.627728,115.467255,95.063712,77.95224384,66,66,0,0,0,0.04368316,0,104.608781,1712.2,0.025
30:15.4,55.35027472,1735.647231,1322.047793,6.644535,115.542255,95.138712,78.01374384,66,66,0,0,0,0.04368316,0,104.533848,1712.4,0.025
33:15.4,55.40027528,1736.106662,1335.359195,6.67614,115.617255,95.213712,78.07524384,66,66,0,0,0,0.04368316,0,104.45882,1714.6,0.025
36:15.4,55.45027556,1739.30085,1351.171047,6.645891,115.692255,95.288712,78.13674384,66,66,0,0,0,0.04368316,0,104.38376,1718.8,0.025
39:15.4,55.50027583,1743.798751,1365.968118,6.69025,115.767255,95.363712,78.19824384,66,66,0,0,0,0.04368316,0,104.308764,1724.4,0.025
42:15.4,55.55027611,1749.763819,1377.841399,6.671545,115.842255,95.438712,78.25974384,66,66,0,0,0,0.04368316,0,104.233831,1730.4,0.025
45:15.4,55.60027611,1756.126683,1388.410779,6.666133,115.917255,95.513712,78.32124384,66,66,0,0,0,0.04368316,0,104.158772,1737.4,0.025
48:15.4,55.65027667,1763.191028,1397.847429,6.690298,115.992255,95.588712,78.38274384,66,66,0,0,0,0.04368316,0,104.083775,1744.6,0.025
51:15.4,55.70027667,1770.529089,1407.479154,6.70166,116.067255,95.663712,78.44424384,66,66,0,0,0,0.04368316,0,104.008938,1752.8,0.025
54:15.4,55.75027722,1778.719181,1416.614957,6.700381,116.142255,95.738712,78.50574384,66,66,0,0,0,0.04368316,0,103.933783,1760.6,0.025
57:15.4,55.8002775,1786.615897,1408.358421,7.113115,116.217255,95.813712,78.56724384,66,66,0,0,0,0.04368316,0,103.858914,1766.8,0.025
00:15.4,55.8502775,1789.070042,1341.876083,7.276995,116.292255,95.888712,78.62874384,66,66,0,0,0,0.04368316,0,103.78379,1760.6,0.025
03:15.4,55.90027778,1779.675784,1304.954473,6.784957,116.367255,95.963712,78.69024384,66.083333,66.083333,0,0,0,0.04368316,0,103.708731,1747.8,0.026446
06:15.4,55.95027833,1768.271516,1322.647825,6.72898,116.446593,96.04305,78.755301,67,67,0,0,0,0.04368316,0,103.633957,1739.8,0.025
09:15.4,56.00027833,1761.691185,1349.195462,6.71254,116.521593,96.11805,78.816801,67,67,0,0,0,0.04368316,0,103.558929,1736.2,0.025
12:15.4,56.05027861,1759.789343,1370.354081,6.730219,116.596593,96.19305,78.878301,67,67,0,0,0,0.04368316,0,103.483679,1737.2,0.025
15:15.4,56.10027889,1761.612317,1384.674583,6.716624,116.671593,96.26805,78.939801,67,67,0,0,0,0.04368316,0,103.408841,1740,0.025
18:15.4,56.15027917,1764.68831,1391.61314,6.734703,116.746593,96.34305,79.001301,67,67,0,0,0,0.04368316,0,103.333908,1743.6,0.025
21:15.4,56.20027944,1767.319299,1378.154945,6.726509,116.821593,96.41805,79.062801,67,67,0,0,0,0.04368316,0,103.25888,1743,0.025
24:15.4,56.25027972,1764.902185,1349.175071,6.754416,116.896593,96.49305,79.124301,67,67,0,0,0,0.04368316,0,103.183852,1737.4,0.025
27:15.4,56.30028,1758.774058,1331.807508,6.735472,116.971593,96.56805,79.185801,67,67,0,0,0,0.04368316,0,103.108919,1730.8,0.025
30:15.4,56.35027972,1751.787005,1322.658581,6.754388,117.046593,96.64305,79.247301,67,67,0,0,0,0.04368316,0,103.03386,1723.6,0.025
33:15.4,56.40027972,1744.772755,1319.135922,6.725095,117.121593,96.71805,79.308801,67,67,0,0,0,0.04368316,0,102.958927,1716.4,0.025
36:15.4,56.45028028,1738.477317,1321.341541,6.7734,117.196593,96.79305,79.370301,67,67,0,0,0,0.04368316,0,102.883772,1712,0.025
39:15.4,56.50028028,1734.39324,1322.401846,6.785172,117.271593,96.86805,79.431801,67,67,0,0,0,0.04368316,0,102.808808,1708.4,0.025
42:15.4,56.55028083,1731.02106,1317.131259,6.773667,117.346593,96.94305,79.493301,67,67,0,0,0,0.04368316,0,102.733748,1705,0.025
45:15.4,56.60028111,1727.257892,1310.607776,6.780098,117.421593,97.01805,79.554801,67,67,0,0,0,0.04368316,0,102.658879,1701,0.025
48:15.4,56.65028111,1723.705677,1305.663791,6.757317,117.496593,97.09305,79.616301,67,67,0,0,0,0.04368316,0,102.583882,1697.8,0.025
51:15.4,56.70028167,1719.959212,1301.629189,6.770201,117.571593,97.16805,79.677801,67.588889,67.588889,0,0,0,0.04368316,0,102.50895,1693.4,0.025
54:15.4,56.75028194,1715.871054,1299.653928,6.79727,117.646593,97.24305,79.739301,68,68,0,0,0,0.04368316,0,102.433953,1690,0.025
57:15.4,56.80028194,1711.887132,1282.310292,7.37072,117.721593,97.31805,79.800801,68,68,0,0,0,0.04368316,0,102.358767,1684.2,0.025
00:15.4,56.8502825,1703.936545,1234.386371,7.038415,117.796593,97.39305,79.862301,68,68,0,0,0,0.04368316,0,102.283771,1672.4,0.025
03:15.4,56.9002825,1691.695367,1230.890099,6.795468,117.871593,97.46805,79.923801,68,68,0,0,0,0.04368316,0,102.208869,1660.8,0.025
